id	MCF7_ctl_1	MCF7_ctl_2	MCF7_ctl_3	MCF7_ROR2_1	MCF7_ROR2_2	MCF7_ROR2_3
ENSG00000254502.1	0	2.3	0	0	0	1.15
ENSG00000254503.1	43.55	40.22	26.28	42.37	22.99	29.52
ENSG00000254505.3	1942.08	2288.06	1794.77	2363.83	1940.67	2300.69
ENSG00000254506.1	1	3	1	0	3	4
ENSG00000254507.2	20.53	9.51	6	8	5	12
ENSG00000254508.1	0	0	0	0	0	0
ENSG00000254509.1	11.94	15	11	14	15	14
ENSG00000254510.1	0	0	0	0	0	0
ENSG00000254511.1	0	0	0	0	0	0
ENSG00000254512.1	2.09	4.16	2.09	5.22	0	2.08
ENSG00000254514.1	0	0	0	0	0	0
ENSG00000254515.1	0	0	0	0	0	0
ENSG00000254516.1	0	0	0	0	0	0
ENSG00000254517.1	0	0	0	0	0	0
ENSG00000254518.1	2.22	1.21	2	1.01	0	1.01
ENSG00000254519.1	0	0	0	0	0	0
ENSG00000254521.2	0	1	0	0	1	0
ENSG00000254522.1	0	0	0	0	1	0
ENSG00000254524.1	0	0	0	0	0	0
ENSG00000254526.1	0	0	0	0	0	0
ENSG00000254527.1	9	11.38	2.12	6.52	5.89	12.38
ENSG00000254528.3	2.51	7.6	6.31	3.62	4.98	1
ENSG00000254529.1	0	0	0	0	0	0
ENSG00000254530.1	0	0	0	0	0	0
ENSG00000254531.1	141	153	170	180	119	283
ENSG00000254532.1	0	0	1	0	1	0
ENSG00000254533.1	0	0	0	0	0	0
ENSG00000254534.1	0	0	0	0	0	0
ENSG00000254535.2	125	216	109	247	264	280
ENSG00000254536.1	0	0	5.49	5.32	5.81	0
ENSG00000254537.1	0	0	0	0	0	0
ENSG00000254538.1	3	2	0	6	1	0
ENSG00000254539.1	52.11	37.75	43.35	35.72	22.2	31.39
ENSG00000254540.1	0	0	0	0	0	0
ENSG00000254541.1	0	0	0	0	0	0
ENSG00000254542.1	0	0	0	0	0	0
ENSG00000254543.1	0	2.04	1.02	3.06	3.05	0
ENSG00000254544.1	0	0	0	0	0	0
ENSG00000254545.1	0	0	0	0	0	1.31
ENSG00000254546.1	0	0	0	0	0	0
ENSG00000254547.1	0	0	0	0	0	0
ENSG00000254548.1	25.12	22.15	22.72	8.77	2.19	20.33
ENSG00000254550.1	4	5	5	4	1	3
ENSG00000254551.1	2.46	9.38	5.7	11.07	3.18	7.4
ENSG00000254552.1	0	0	0	0	0	0
ENSG00000254553.1	0	9.33	11.56	0.39	0	4
ENSG00000254554.1	4	1	0	7	4	4
ENSG00000254555.1	0	0	0	0	0	0
ENSG00000254556.1	5	7	6	8	7	4
ENSG00000254557.1	0	0	0	0	0	0
ENSG00000254558.1	0	0	0	0	0	0
ENSG00000254559.1	16.29	0	43.18	48.26	26.5	62.21
ENSG00000254560.1	17.11	20.78	17.64	8.84	4.62	13.35
ENSG00000254561.2	17	15.18	26.69	17.42	15.89	19.39
ENSG00000254562.1	0	0	0	0	0	0
ENSG00000254563.1	0	0	0	0	0	2
ENSG00000254564.1	0	0	0	0	1	0
ENSG00000254565.1	0	0	0	0	0	0
ENSG00000254566.1	0	0	0	0	0	0
ENSG00000254567.2	0	0	0	0	0	0
ENSG00000254568.1	1.22	1.1	1.26	1.16	0.65	0
ENSG00000254569.1	0	0	0	0	0	0
ENSG00000254571.1	1.33	2.85	0	1.38	0	0
ENSG00000254572.2	0	0	0	0	0	0
ENSG00000254573.1	0	0	0	0	0	0
ENSG00000254574.1	1.55	0	2	0	0	1
ENSG00000254575.1	0	0	0	0	0	0
ENSG00000254576.1	0	0	0	0	0	0
ENSG00000254577.1	1	0	4	1	2	1
ENSG00000254578.1	29.23	60.66	53	22.52	17.42	25.61
ENSG00000254579.1	0	0	1	0	0	0
ENSG00000254580.1	0	0	0	0	0	0
ENSG00000254581.1	0	0	0	0	0	0
ENSG00000254582.1	1	0	1	1	0	0
ENSG00000254583.1	0	1	0	0	0	0
ENSG00000254584.1	0	0	0	0	0	0
ENSG00000254585.1	0	0	0	0	0	0
ENSG00000254586.1	0	0	0	0	0	0
ENSG00000254587.1	3.75	3.29	8.18	4.88	2.25	4.55
ENSG00000254588.1	0	0	0	0	0	0
ENSG00000254589.1	12.19	10.19	4.07	9.16	6.09	12.22
ENSG00000254590.1	0	0	0	0	1	0
ENSG00000254591.1	0	0	0	0	0	0
ENSG00000254592.1	2.05	0	0	1.01	0	1.02
ENSG00000254593.1	53.11	39.45	42.4	76.55	40.37	47.16
ENSG00000254594.1	0	0	0	0	0	0
ENSG00000254595.1	23	17	21	20	16	16
ENSG00000254596.1	0	0	0	1	0	0
ENSG00000254597.1	0	0	0	0	0	0
ENSG00000254598.2	0	9.54	26.34	17.98	30.15	18.58
ENSG00000254599.1	0	0	0	0	0	0
ENSG00000254601.1	0	0	0	0	0	0
ENSG00000254602.1	27.47	43.35	33.9	32.56	18.66	31.36
ENSG00000254603.1	0	0	0	0	0	0
ENSG00000254604.1	20	21	7	14	10	14
ENSG00000254605.1	6.02	7.23	2.56	4	3	3.5
ENSG00000254606.1	7.43	6.36	4.45	5.07	4.1	8.47
ENSG00000254607.2	0	0	0	0	0	0
ENSG00000254608.1	1	2	2	0	0	0
ENSG00000254609.1	13.97	8.75	8.21	30.74	16.24	9.7
ENSG00000254610.1	4	9.34	6.75	5.79	7	7.87
ENSG00000254612.1	31.93	38.97	29.41	36.82	17.67	29.63
ENSG00000254613.1	0	0	0	0	0	0
ENSG00000254614.1	127.54	106.14	110.89	150.22	89.65	142.86
ENSG00000254615.2	2	5	6	0	4	4
ENSG00000254616.1	2	2	0	2	1	0
ENSG00000254617.1	0	0	0	0	0	0
ENSG00000254618.1	0.93	4.57	14.64	0	0	5.76
ENSG00000254619.1	0	0	0	0	0	0
ENSG00000254620.1	4	3	6	5	4	1
ENSG00000254621.1	0	0	0	1	0	0
ENSG00000254622.1	0	0	0	0	0	0
ENSG00000254623.1	0	0	0	0	0	0
ENSG00000254624.1	0	0	0	0	0	0
ENSG00000254625.1	0	0	0	0	0	0
ENSG00000254626.1	0	0	0	0	0	0
ENSG00000254627.1	0	0	0	0	0	0
ENSG00000254629.1	0	1	1.01	1	0	0
ENSG00000254630.1	0	0	0	0	0	0
ENSG00000254631.1	2	0	0	0	0	0
ENSG00000254632.1	8	4	8	9	6	13
ENSG00000254633.1	0	0	0	0	0	0
ENSG00000254634.3	425.07	368.32	369.65	342.13	268.47	271.39
ENSG00000254635.1	1172.93	1165.74	1111.57	1229.56	1001.69	1387.94
ENSG00000254636.1	1	3	0	0	0	3
ENSG00000254637.1	0	0	0	0	0	0
ENSG00000254638.1	0	0	1	0	0	0
ENSG00000254639.1	0	0	0	0	1	0
ENSG00000254640.1	11.45	17.95	11.03	16.63	13.84	13.1
ENSG00000254641.1	0	0	0	2.77	0	0
ENSG00000254642.1	0	0	0	0	0	0
ENSG00000254644.1	0	0	0	1.01	0	0
ENSG00000254645.1	0	0	0	0	0	0
ENSG00000254646.1	1	0	0	2	1	0
ENSG00000254647.2	2	1	0	1	0	8
ENSG00000254648.1	10.89	8.12	11.66	13.48	3.83	11.44
ENSG00000254649.1	0	2.62	0	1.13	1	0.2
ENSG00000254650.1	0	0	0	0	0	0
ENSG00000254651.1	0	0	0	0	1	0
ENSG00000254652.1	0	0	0	0	0	0
ENSG00000254653.1	1.96	4.25	7.53	9.17	4.27	3.32
ENSG00000254654.1	1.03	2	1	1	0	2.06
ENSG00000254655.1	0	0	0	0	0	0
ENSG00000254656.1	2	0	1	3	2	3
ENSG00000254658.1	0	0	0	0	0	0
ENSG00000254659.2	0	0	0	0	0	0
ENSG00000254660.1	0	0	0	0	0	0
ENSG00000254661.2	0	0	0	0	0	0
ENSG00000254662.1	4.5	0	2	0	4.4	2.03
ENSG00000254663.1	0	0	0	0	0	0
ENSG00000254664.1	4	1	2	2	3	4
ENSG00000254665.1	8.1	5.02	14.4	9.74	10.01	9.19
ENSG00000254667.1	0	0	0	0	0	0
ENSG00000254668.1	0	0	0	0	0	0
ENSG00000254669.1	0	0	0	0	0	1
ENSG00000254670.1	1	1	1	2	2	2
ENSG00000254671.1	1	2	3	2	3	2
ENSG00000254672.1	2	2	0	0	0	0
ENSG00000254673.1	137.92	151.58	147	83.24	54.09	106.78
ENSG00000254674.1	0	0	0	0	0	0
ENSG00000254675.1	1	8	1	3.6	0	1
ENSG00000254676.1	53.88	87.9	71.34	53.66	52.7	86.14
ENSG00000254677.1	0	0	0	0	0	0
ENSG00000254678.1	2	0	0	0	0	0
ENSG00000254680.1	37.97	26.27	29.64	83.99	34.02	40.97
ENSG00000254681.2	674.39	708.41	444.5	495.66	230.18	559.88
ENSG00000254682.1	378	343	347	396	228	419
ENSG00000254683.1	0	0	0	0	0	1.07
ENSG00000254684.1	0	0	0	0	0	0
ENSG00000254685.1	656.48	640.57	532.83	461.91	424.14	490.12
ENSG00000254686.2	0	0	0	0	0	0
ENSG00000254687.1	8.04	4.71	6.26	7.26	1.18	2.38
ENSG00000254688.1	0	0	0	0	0	1
ENSG00000254689.1	0	3	0	0	0	0
ENSG00000254690.1	42.47	41.5	55.08	51.4	33.07	57.35
ENSG00000254691.1	2	5	1.01	2	1	2.01
ENSG00000254692.1	1936.59	2320.32	1885.06	1984	1421.48	2152.55
ENSG00000254693.1	0	0	0	0	0	0
ENSG00000254694.1	7	7	8	7	3	9
ENSG00000254695.1	0	0	0	0	0	0
ENSG00000254696.1	0	0	0	0	0	0
ENSG00000254697.1	0	0	0	0	0	0
ENSG00000254698.1	3	0	3	1	0	3.14
ENSG00000254699.1	0	0	0	0	0	0
ENSG00000254700.1	0	0	0	0	0	0
ENSG00000254701.2	284.38	409.83	247.21	284.88	157.61	301.51
ENSG00000254702.1	0	0	0	0	0	0
ENSG00000254703.1	0	0	0	0	0	0
ENSG00000254704.3	0	0	0	0	0	0
ENSG00000254705.1	0	0	0	0	0	0
ENSG00000254706.1	55.23	23.76	21.65	16.05	8.61	22.21
ENSG00000254707.1	0	0	0	0	0	0
ENSG00000254708.1	0	2.04	1.02	3.07	2.04	4.08
ENSG00000254709.1	0	0	0	0	0	0
ENSG00000254710.1	0	0	0	0	0	0
ENSG00000254712.1	0	0	0	0	0	0
ENSG00000254713.2	0	0	0	0	0	0
ENSG00000254714.1	0	0	1.82	0	0	0
ENSG00000254715.2	0	1.28	1.29	0	2.22	0
ENSG00000254717.2	0	0	0	0	0	0
ENSG00000254718.2	10.89	15	10.75	8	6	12
ENSG00000254719.1	0	0	0	0	0	0
ENSG00000254720.1	0	0	0	0	0	0
ENSG00000254721.1	568.73	513.9	413	463.01	278	562.3
ENSG00000254722.1	0	0	0	0	0	0
ENSG00000254723.1	0	0	0	0	0	0
ENSG00000254724.1	1.22	1	1.22	1.14	0	1
ENSG00000254725.1	0	0	0	0	0	0
ENSG00000254726.2	728	722.02	743	759	546	1010
ENSG00000254727.1	0	0	0	0	1	0
ENSG00000254728.1	0	0	0	0	0	0
ENSG00000254730.1	0	0	0	0	0	0
ENSG00000254731.1	0	0	0	1	3	0
ENSG00000254732.1	21.45	35.65	56.59	26.01	21.6	46.11
ENSG00000254733.1	1.12	1.15	0	1.28	0	0.95
ENSG00000254734.1	1	1	0	2.04	1.01	0
ENSG00000254735.1	0	0	0	0	0	0
ENSG00000254736.1	0	1	0	0	0	0
ENSG00000254737.1	0	0	0	0	0	0
ENSG00000254738.1	0	0	0	0	0	0
ENSG00000254739.1	8	6	10	13	7	7
ENSG00000254740.2	0	0	1	0	0	1.02
ENSG00000254741.1	30.17	18.29	16.1	14.61	7.05	13.04
ENSG00000254743.1	2.65	5.34	4.68	6.56	2.06	6.79
ENSG00000254744.3	0	4.09	0	0	0	3.31
ENSG00000254746.1	4.81	5.76	3.03	5	1	2
ENSG00000254747.1	0	0	0	0	0	0
ENSG00000254748.1	0	0	0	0	0	0
ENSG00000254749.1	0	0	0	0	0	0
ENSG00000254750.1	0	0	0	0	0	0
ENSG00000254751.2	0	0	0	0	0	0
ENSG00000254752.1	0	0	0	0	0	0
ENSG00000254753.1	0	0	0	0	0	0
ENSG00000254754.1	0	0	0	0	0	0
ENSG00000254755.1	0	0	0	0	0	0
ENSG00000254756.1	5.1	6.15	1.43	1.68	6.01	3.2
ENSG00000254757.1	2	1.54	1.34	1	1	1
ENSG00000254758.1	0	0	0	0	0	0
ENSG00000254759.1	2.19	7.57	5.46	4.39	10.49	3.25
ENSG00000254760.1	0	2.84	3	1	2	0
ENSG00000254761.1	2	0	3	3	0	5
ENSG00000254762.1	1.55	1.69	0	3.56	0	1.94
ENSG00000254764.1	0	0	0	0	0	0
ENSG00000254765.1	0	0	0	0	0	0
ENSG00000254767.1	0	0	0	0	0	0
ENSG00000254768.1	0	0	0	0	0	0
ENSG00000254769.2	0	0	0	0	0	0
ENSG00000254770.1	0	0	0	0	0	0
ENSG00000254771.1	1	0	0	0	0	0
ENSG00000254772.5	95387.85	84636.09	83043.95	89120.69	58585.87	101893.68
ENSG00000254774.1	1	0	1	3	2	4
ENSG00000254775.1	0	0	0	0	0	0
ENSG00000254776.1	0	0	0	0	0	0
ENSG00000254777.1	1	4.01	3.24	3.06	3.47	1.05
ENSG00000254779.4	1.7	6.97	0	4.37	0	5.56
ENSG00000254780.1	1	0	0	0	0	0
ENSG00000254781.1	0	0	1	0	0	1
ENSG00000254782.1	0	0	0	1.94	0	0
ENSG00000254783.1	42	56	58	50	31	57
ENSG00000254784.1	0	0	0	0	0	0
ENSG00000254785.1	0	0	0	0	0	0
ENSG00000254786.1	0	0	0	0	0	0
ENSG00000254787.1	5	5	3	1	1	2
ENSG00000254788.1	0	0	0	8.47	25.33	0
ENSG00000254789.1	1	0	0	0	0	0
ENSG00000254790.1	2.3	2.35	7.91	0	2.39	3.46
ENSG00000254791.1	0	0	1	2	1	1
ENSG00000254792.1	0	0	0	0	0	0
ENSG00000254793.1	0	2	1	1	1	1
ENSG00000254794.1	0	0	0	0	0	0
ENSG00000254795.1	0	0	0	0	0	0
ENSG00000254796.1	0	0	0	0	0	0
ENSG00000254798.1	0	0	0	0	0	0
ENSG00000254799.1	0	0	0	0	0	0
ENSG00000254800.2	0	0	0	0	0	0
ENSG00000254801.1	0	1	0	0	0	0
ENSG00000254802.1	49.49	41.43	49.32	40.33	28.97	51.74
ENSG00000254803.1	0	0	0	0	0	0
ENSG00000254804.1	0	2.81	5.66	1.49	0	4.26
ENSG00000254805.1	0	0	1.08	0	0	0
ENSG00000254806.1	0	21.77	13.67	19.94	0	39.19
ENSG00000254807.1	0	0	0	0	0	0
ENSG00000254810.1	0	0	0	0	0	0
ENSG00000254811.1	2.04	3.38	0	1.11	1.1	3.12
ENSG00000254812.1	18.11	42.02	23.71	28.53	20.13	25.34
ENSG00000254813.1	0	0	0	0	0	0
ENSG00000254814.1	0	5.98	0	1.85	0	5.8
ENSG00000254815.1	210.53	233.92	198.62	103.26	52.88	277.5
ENSG00000254816.1	0	0	0	0	0	0
ENSG00000254817.1	0	0	0	0	0	0
ENSG00000254818.1	0	0	0	0	0	0
ENSG00000254819.1	0	0	0	0	0	0
ENSG00000254820.1	0	0	0	0	0	0
ENSG00000254821.1	0	0	0	1	0	1
ENSG00000254822.1	0	0	0	0	0	0
ENSG00000254823.1	0	0	0	0	0	0
ENSG00000254824.1	0	0	0	0	0	0
ENSG00000254825.1	0	0	0	0	0	0
ENSG00000254826.1	1	2	0	2	1	1
ENSG00000254827.1	13.68	16.34	10	27.42	16.38	28.74
ENSG00000254828.1	0	0	0	0	0	0
ENSG00000254829.1	1	2.16	0	4	0	1.45
ENSG00000254830.1	0	0	0	0	0	0
ENSG00000254831.1	0	0	0	0	0	0
ENSG00000254832.1	0	0	0	0	0	0
ENSG00000254833.1	0	0	0	0	0	1
ENSG00000254834.2	0	0	0	0	0	0
ENSG00000254835.1	16.7	21.61	34.38	23.73	0	21.8
ENSG00000254836.1	0	0	0	0	0	0
ENSG00000254837.1	317.51	355.09	343.75	278.82	231.41	241.16
ENSG00000254838.3	0	0	0	1	0	0
ENSG00000254839.1	0	1	0	0	0	0
ENSG00000254840.1	0	0	0	0	0	0
ENSG00000254841.1	0	0	0	0	0	0
ENSG00000254842.2	16.95	16.53	17.07	19.48	10.15	14.57
ENSG00000254843.1	24.88	38.08	26.91	32.8	20.6	25.97
ENSG00000254844.3	0	0	0	0	0	0
ENSG00000254845.1	3	2	0	5	3	9
ENSG00000254846.1	0	1	0	0	1	0
ENSG00000254847.1	0	0	0	0	0	0
ENSG00000254848.1	0	0	0	0	0	0
ENSG00000254850.2	0	1	0	0	0	0
ENSG00000254851.1	24.24	17.07	21.58	21	6.65	29.19
ENSG00000254852.4	23.56	21.79	0	53.25	0	0
ENSG00000254853.1	0	0	0	0	0	0
ENSG00000254854.1	16	10	11	8	6	9
ENSG00000254855.1	3.05	0	2.03	2.05	1.03	3.05
ENSG00000254856.1	1	0	0	2	0	0
ENSG00000254857.1	0	0	0	0	0	0
ENSG00000254858.4	958	979.35	976.02	1063	812	1195.23
ENSG00000254859.1	12.5	18.08	21.78	12.97	17.26	24.63
ENSG00000254860.1	39.93	55.4	31.86	32.43	21.53	31.45
ENSG00000254861.1	0	0	0	0	0	0
ENSG00000254862.1	0	2	0	3	2	1
ENSG00000254863.1	0	1	0	0	0	0
ENSG00000254864.1	6	12	2	5	2	2
ENSG00000254865.1	0	0	0	2	0	0
ENSG00000254866.2	4.07	4.69	0.25	4.02	1.87	6.2
ENSG00000254867.1	5	5	4	2	1	3
ENSG00000254869.1	0	0	0	0	0	0
ENSG00000254870.1	20.37	25.69	41.03	84.33	21.09	7.18
ENSG00000254871.1	0	0	0	0	0	0
ENSG00000254872.2	0	1	0	3	0	1
ENSG00000254873.1	908.45	895.09	982.44	910.28	897.38	982.69
ENSG00000254874.1	0	0	0	0	0	0
ENSG00000254876.1	172.26	240.83	186.63	178.63	130.25	190.19
ENSG00000254877.1	3	1	1	2	2	3
ENSG00000254878.1	0	0	0	0	0	0
ENSG00000254879.1	0	0	1	0	0	0
ENSG00000254880.1	0	0	0	0	0	0
ENSG00000254883.1	1	1	0	0	1	0
ENSG00000254884.1	2	2	0	0	0	0
ENSG00000254885.1	0	1.81	4.82	7.81	1.88	0
ENSG00000254886.1	0	0	0	0	0	0
ENSG00000254887.1	0	0	1	0	0	0
ENSG00000254888.2	0	0	0	0	0	0
ENSG00000254889.1	0	0	0	0	0	0
ENSG00000254890.1	0	0	0	0	0	0
ENSG00000254891.1	0	0	0	0	0	0
ENSG00000254892.1	0	0	0	0	0	0
ENSG00000254893.3	13.11	35.69	27.01	30.4	10.32	23.26
ENSG00000254894.1	0	0.37	0	1.14	3.58	4.59
ENSG00000254895.1	0	0	0	0	0	0
ENSG00000254896.1	0	1	0	0	0	0
ENSG00000254897.1	0	1	0	3	1	1
ENSG00000254898.1	0	0	0	0	0	0
ENSG00000254900.1	6	5	3	9	4	4
ENSG00000254901.3	1045.76	1055.39	999.2	924.32	719.3	1208.41
ENSG00000254902.1	1.79	0	0	0	0.03	0.23
ENSG00000254903.1	0	0	0	0	0	0
ENSG00000254905.1	10.8	7.67	10.57	7.65	9.08	13.19
ENSG00000254906.1	0	0	0	0	0	0
ENSG00000254907.1	8.82	13.67	10.44	9.77	8.01	8.95
ENSG00000254909.1	42	49	47	50	32	64
ENSG00000254910.1	11.46	2.82	5	4.29	0	13
ENSG00000254911.2	22	22	11	23	11	14
ENSG00000254912.2	16.84	10.76	7.23	13.97	11.82	18
ENSG00000254913.1	0	0	0	1	0	0
ENSG00000254914.1	0	0	0	0	0	0
ENSG00000254915.1	0	0	0	1	0	0
ENSG00000254916.1	6	1	0	0	2	3.48
ENSG00000254917.1	0	0	1.11	0	0	0
ENSG00000254919.1	0	0	0	0	0	0
ENSG00000254920.1	0	0	0	0	0	0
ENSG00000254921.1	0	0	0	0	0	0
ENSG00000254923.1	2	9.51	0	2	5	5.49
ENSG00000254924.2	1	2	3	3	2	1
ENSG00000254925.1	0	0	0	0	0	0
ENSG00000254926.1	0	0	0	0	0	0
ENSG00000254927.1	0	0	0	0	0	0
ENSG00000254928.1	0	0	0	0	0	0
ENSG00000254929.2	68.95	113.92	62.53	64.35	61.35	49.32
ENSG00000254930.1	0	0	0	0	0	0
ENSG00000254931.1	0	0	1	1	0	0
ENSG00000254932.2	0	0	0	0	0	0
ENSG00000254933.1	0	0	0	1.24	2.22	1.45
ENSG00000254934.1	2.21	7.06	1.73	4.33	1.87	1.73
ENSG00000254935.1	0	0	0	0	0	0
ENSG00000254936.3	12	13	11	11	7	10
ENSG00000254937.1	1	0	0	2	2	0
ENSG00000254938.1	0	0	0	0	0	0
ENSG00000254939.1	0	0	0	0	0	0
ENSG00000254940.1	0	0	0	0	0	0
ENSG00000254941.1	12	9	9	8	1	8
ENSG00000254942.1	0.18	0	0	0	0	0
ENSG00000254943.1	0	0	0	0	0	0
ENSG00000254944.1	2.02	2.02	3.02	0	3.03	2.02
ENSG00000254946.1	12.43	13.62	3.96	14.62	10.29	15.38
ENSG00000254947.1	0	0	0	0	0	0
ENSG00000254948.1	0	0	0	0	0	0
ENSG00000254949.1	0	1.01	0	0	0	0
ENSG00000254951.3	24.74	24.18	22.3	19.72	12.05	21.54
ENSG00000254952.1	0	0	0	0	0	0
ENSG00000254953.1	2	3	2	2	2	3
ENSG00000254954.1	0	0	0	0	0	0
ENSG00000254957.1	0	0	0	0	0	0
ENSG00000254958.1	0	0	0	0	0	0
ENSG00000254959.2	0	0	0	0	0	0
ENSG00000254960.2	0	0	0	0	0	0
ENSG00000254961.1	0	0	0	0	0	0
ENSG00000254962.1	29.38	31.84	31.14	46.11	43.53	27.75
ENSG00000254963.1	12.05	2.09	17.66	18.84	10.42	19.52
ENSG00000254964.1	1.02	0	0	0	0	0
ENSG00000254965.1	0	0	0	0	0	0
ENSG00000254966.1	2	1	5	4.97	0	7
ENSG00000254967.2	0	0.08	0	1	0	1
ENSG00000254968.2	0	0	0	0	0	0
ENSG00000254971.1	5.49	2.78	0	1.17	2.28	1.08
ENSG00000254972.1	0	0	1	1.12	2	2
ENSG00000254973.1	141.1	182.41	131.16	123.44	90.24	151.81
ENSG00000254974.1	0	4	1	1	0	3
ENSG00000254975.1	0	0	0	0	0	0
ENSG00000254976.1	1	0	0	2	0	0
ENSG00000254977.1	2	2	0	4	1	1
ENSG00000254978.2	2.8	6.31	7.74	17.47	11.93	11.53
ENSG00000254979.1	0	0	0.54	3	0	0
ENSG00000254980.1	1	1	0	0	0	0
ENSG00000254981.1	0	1	1	1	1	0
ENSG00000254982.1	5.01	7.22	3.18	5.67	4.58	4.88
ENSG00000254983.1	2.75	2.97	4.18	2	2.07	3
ENSG00000254984.1	5.13	16.66	5.23	12.09	7.74	6.8
ENSG00000254985.1	1	2.22	3.3	3	2	2
ENSG00000254986.3	8937.37	9341.01	8236.59	8716.08	5984.18	9785.71
ENSG00000254987.1	0	0	0	0	0	0
ENSG00000254988.1	2	0	3	2.01	4	0
ENSG00000254989.1	0	0	0	0	0	0
ENSG00000254990.1	2.02	2	4.05	0.31	1.83	3
ENSG00000254991.1	26.07	41.95	15.2	26.6	16.65	22.43
ENSG00000254992.1	0	0	0	0	0	0
ENSG00000254993.1	0	0	0	0	0	0
ENSG00000254994.1	1.23	0	0	0	1.19	1.12
ENSG00000254995.4	281.64	388.75	164.77	182.1	129.01	256.89
ENSG00000254996.1	2035.44	1092.63	708.1	768.9	1034.99	664.85
ENSG00000254997.2	17.43	22.23	10.63	11.1	11.15	17.59
ENSG00000254998.1	0	0	0	0	0	0
ENSG00000254999.2	11689	11903	10947	11368	7634	11767
ENSG00000255000.1	0	2	0	0	0	0
ENSG00000255001.1	1	1	0	0	0	0
ENSG00000255002.1	14.61	9.97	10.36	7.83	8.85	10.06
ENSG00000255003.1	0	0	1	0	0	0
ENSG00000255004.1	0	1	0	0	0	0
ENSG00000255005.1	14	13	16	7	7	14
ENSG00000255006.1	1	0	0	0	0	1
ENSG00000255007.1	1	0	1	2	1	0
ENSG00000255008.2	6.25	0	4.6	4.54	2.07	3.78
ENSG00000255009.2	0	0	0	0	0	0
ENSG00000255010.1	0	0	1	0	0	2
ENSG00000255011.1	0	0	0	0	0	0
ENSG00000255012.1	0	0	0	0	0	0
ENSG00000255014.1	2.03	3.05	0	1.01	0	3.04
ENSG00000255015.1	6.53	6.14	3.6	5.1	7.14	2.3
ENSG00000255016.1	0	0	0	0	0	0
ENSG00000255018.1	0	0	0	0	0	0
ENSG00000255019.1	0	0	0	0	0	0
ENSG00000255020.1	141.18	226.05	166	151.35	160.48	273
ENSG00000255021.1	11.06	9.24	6.49	15.4	4.03	3.29
ENSG00000255022.1	0	0	0	0	0	0
ENSG00000255025.1	0	0	0	0	0	0
ENSG00000255026.1	2	6	3	1	3	4
ENSG00000255027.2	0	0	0	0	0	0
ENSG00000255028.1	0	0	0	0	0	0
ENSG00000255029.1	0	0	0	0	0	0
ENSG00000255030.1	1	0	0	0	0	1
ENSG00000255031.1	140.59	141.55	137.46	130.05	79.87	190.26
ENSG00000255032.1	0	0	0	0	0	0
ENSG00000255033.1	0	0	0	0	0	0
ENSG00000255035.2	1.09	1.09	2.18	1.09	1.09	2.19
ENSG00000255036.1	52.18	92.79	88.01	26.2	0	141.2
ENSG00000255037.1	0	0	0	0	0	0
ENSG00000255038.1	6.39	15.63	5.99	4.54	8.25	7.36
ENSG00000255039.1	0	0	0	0	0	0
ENSG00000255040.1	6.27	3.15	1.05	2.09	4.18	1.05
ENSG00000255041.1	0	0	0	0	0	0
ENSG00000255042.1	0	1.09	1.09	0	0	0
ENSG00000255043.1	0	0	0	1	0	0
ENSG00000255045.1	3	2	1	1	0	4
ENSG00000255046.1	21.57	33.65	10.17	30.34	12.86	24.74
ENSG00000255047.1	0	0	0	0	0	0
ENSG00000255048.1	3	0	0	2	0	1
ENSG00000255050.1	99.21	135.57	87.16	60.17	47.71	96.31
ENSG00000255051.1	2.06	2.06	1.03	2.05	1.03	2.06
ENSG00000255052.3	16	25.73	19.29	17.49	8.24	39.62
ENSG00000255053.1	0	0	0	0	0	0
ENSG00000255054.3	0	0	0	0	0	0
ENSG00000255055.1	0	0	0	0	0	0
ENSG00000255057.1	3.18	2.03	1.21	0.97	1.02	3.07
ENSG00000255058.1	0	0	0	0	1	0
ENSG00000255059.1	2.53	5.66	6.1	4.39	3.14	2.54
ENSG00000255060.1	0	1	0	0	0	0
ENSG00000255062.1	29.87	30.36	44.28	34.95	19.22	40.66
ENSG00000255063.1	3.61	3.33	1.33	4.26	2.11	2.56
ENSG00000255065.1	0	0	0	0	0	0
ENSG00000255067.1	1.3	6.11	9.44	7.74	6.7	3.89
ENSG00000255069.1	0	0	0	0	1	0
ENSG00000255070.1	0	0	0	0	0	0
ENSG00000255071.1	0	0	0	0	0	0
ENSG00000255072.1	0	0	0	0	0	0
ENSG00000255073.4	42.82	0	5.96	0	0	22.13
ENSG00000255074.1	1	1	3	0	1	0
ENSG00000255075.1	0	0	0	0	0	0
ENSG00000255076.2	0	0	0	0	0	0
ENSG00000255077.1	0	0	0	0	0	0
ENSG00000255078.1	0	0	0	0	0	0
ENSG00000255079.1	1	0	0	0	0	0
ENSG00000255080.1	5	7	4	1	3	1
ENSG00000255081.1	1	3.01	1.02	0	2.08	1.41
ENSG00000255082.1	0	0	0	0	0	0
ENSG00000255083.1	0	0	0	0	0	0
ENSG00000255084.1	0	0	2	2	0	0
ENSG00000255085.4	0	0	0	0	0	0
ENSG00000255086.1	0	0	0	0	0	0
ENSG00000255087.1	0	1	0	0	0	0
ENSG00000255088.1	0	0	0	0	0	0
ENSG00000255089.1	2.09	0	0	3	0	0
ENSG00000255090.1	0	0	0	0	0	0
