id	MCF7_ctl_1	MCF7_ctl_2	MCF7_ctl_3	MCF7_ROR2_1	MCF7_ROR2_2	MCF7_ROR2_3	pval	qval
ENSG00000245849	241.48	324.19	184.06	222.19	175.57	226.9	0.5019522047454121	1.0
ENSG00000158865	2.0	2.0	2.0	5.0	3.0	1.0	0.501974952984663	1.0
ENSG00000251229	11.42	12.56	13.6	16.06	4.0	8.09	0.5020232387534145	1.0
ENSG00000220472	14.35	14.57	6.66	13.29	11.02	16.49	0.5020423751043803	1.0
ENSG00000255337	9.12	5.08	4.03	8.03	8.14	6.09	0.5020434615403366	1.0
ENSG00000057252	1444.33	1655.42	1685.8	1688.96	1231.05	1777.97	0.5021365558621897	1.0
ENSG00000234383	1.13	0.0	1.13	2.25	2.22	0.0	0.5021546799918916	1.0
ENSG00000126814	1531.55	1463.93	1350.83	1544.86	1145.61	1542.7	0.5021588319987558	1.0
ENSG00000203395	18.55	11.62	18.74	24.05	11.12	21.35	0.5021810808544905	1.0
ENSG00000264691	20.66	38.59	40.72	31.15	29.23	49.67	0.5021861511352087	1.0
ENSG00000261938	18.01	26.44	34.12	18.88	12.47	30.91	0.5022421335015582	1.0
ENSG00000238084	1.92	4.1	5.83	7.83	3.55	4.25	0.5023143655668374	1.0
ENSG00000183979	126.06	160.17	117.81	88.75	85.16	162.7	0.5023202708654451	1.0
ENSG00000166140	1288.31	1317.21	1198.07	1091.56	828.63	1450.0	0.5023547713096748	1.0
ENSG00000111752	812.52	857.99	603.76	772.92	524.37	994.2	0.5023568067778477	1.0
ENSG00000203430	3.74	0.0	0.0	1.48	0.0	0.0	0.50239893228111	1.0
ENSG00000087586	7831.59	14854.83	12327.44	8016.97	9556.06	11125.25	0.5024450174121938	1.0
ENSG00000226976	40.39	71.95	44.71	49.86	16.03	60.92	0.5024525778207721	1.0
ENSG00000259901	459.0	540.0	435.0	406.0	380.0	429.0	0.5024647898867073	1.0
ENSG00000126858	929.83	1014.55	851.73	956.06	790.39	969.52	0.5024701654715741	1.0
ENSG00000146374	7.0	8.0	3.0	3.0	4.0	4.0	0.5025152997891563	1.0
ENSG00000269886	2.52	0.0	0.0	1.31	2.39	1.25	0.5026983326772604	1.0
ENSG00000149476	3842.91	3629.77	3382.26	3426.16	2129.92	4148.19	0.5027602828936214	1.0
ENSG00000251695	5.0	9.0	2.0	2.83	2.0	5.0	0.5027720676004201	1.0
ENSG00000266499	3.54	1.65	0.04	6.06	3.01	0.0	0.5028537591051642	1.0
ENSG00000064607	5407.04	6640.37	5231.86	4901.46	4002.59	6369.58	0.5029628529872677	1.0
ENSG00000164070	1353.42	1716.0	1345.76	1370.08	1344.2	1564.44	0.5030536351211118	1.0
ENSG00000133519	89.88	140.1	109.65	76.75	58.93	146.59	0.5030606909333608	1.0
ENSG00000124535	3279.0	3603.0	3302.0	3410.0	2826.0	3581.0	0.5030648449582467	1.0
ENSG00000219926	0.0	8.51	2.79	5.14	4.73	6.99	0.5030787778741489	1.0
ENSG00000136827	5239.09	5046.29	5008.74	5418.76	3871.99	5588.63	0.5030930503111914	1.0
ENSG00000136950	5038.0	4422.0	5109.0	5298.0	3783.0	5245.55	0.503128839116539	1.0
ENSG00000226383	1.0	4.0	8.42	5.22	4.38	8.98	0.5031772159968376	1.0
ENSG00000261121	8.41	11.22	4.29	4.15	3.74	8.43	0.5032546180459503	1.0
ENSG00000269889	10.61	17.25	9.15	15.32	11.97	13.7	0.503254797384981	1.0
ENSG00000267303	890.97	878.14	774.62	759.93	574.04	906.27	0.5033005750423128	1.0
ENSG00000258792	23.15	18.37	7.15	15.07	3.2	17.66	0.5033268761853643	1.0
ENSG00000267737	4.23	5.26	5.3	6.2	4.22	8.27	0.5033922955328988	1.0
ENSG00000014123	3710.0	3799.0	3582.0	3867.0	3038.0	3802.0	0.5034074929622513	1.0
ENSG00000171634	18552.66	21922.53	18237.87	18968.49	14902.2	23117.03	0.5035209028118738	1.0
ENSG00000253200	212.35	256.01	191.31	214.34	130.65	222.38	0.503587879047915	1.0
ENSG00000211683	5.55	8.79	7.49	8.22	7.01	11.45	0.5036116219597084	1.0
ENSG00000168874	12.0	16.0	37.0	13.0	7.0	29.0	0.5037140199603338	1.0
ENSG00000134516	5.0	3.0	6.0	6.0	4.0	8.0	0.5037863940541848	1.0
ENSG00000235508	95.55	75.87	60.25	70.48	57.68	58.27	0.5037901437997911	1.0
ENSG00000124279	708.0	748.0	651.71	664.0	502.41	672.0	0.5038200872113423	1.0
ENSG00000198406	1248.55	1168.52	993.33	1312.96	610.89	1043.72	0.5038333446543345	1.0
ENSG00000205634	10.0	13.0	7.0	10.0	10.0	14.0	0.503866801948496	1.0
ENSG00000265882	3.89	7.29	1.87	5.79	4.93	5.7	0.5040260986438072	1.0
ENSG00000163635	4655.0	5080.0	4205.0	4545.0	3589.0	5360.0	0.5040606948803237	1.0
ENSG00000185585	221.96	264.36	235.55	197.59	128.8	297.2	0.5040747813297264	1.0
ENSG00000141568	4909.45	5045.17	4321.23	4507.68	3131.44	5124.07	0.5041293334152223	1.0
ENSG00000145020	78.05	116.03	76.1	63.01	44.06	117.05	0.5041636909311321	1.0
ENSG00000197451	24535.69	21875.64	24525.83	22742.73	17498.18	22003.33	0.5041653111376062	1.0
ENSG00000258957	6.52	10.0	10.0	4.0	6.0	8.38	0.504196449383935	1.0
ENSG00000225484	212.71	173.07	195.5	207.67	148.18	238.38	0.5042375150524178	1.0
ENSG00000184967	734.0	669.0	720.0	728.0	530.0	859.0	0.5043107453687882	1.0
ENSG00000227036	386.27	486.86	430.77	484.2	316.92	502.35	0.5043350445633292	1.0
ENSG00000261329	0.0	1.04	1.07	2.05	2.48	0.0	0.5043557231570965	1.0
ENSG00000198931	8846.0	7462.0	7860.0	8924.0	5427.0	9841.0	0.5043901587126698	1.0
ENSG00000267809	88.1	82.49	93.5	61.84	68.72	86.65	0.5043937523764129	1.0
ENSG00000197860	251.65	228.84	232.25	234.84	185.91	300.46	0.5043960077949688	1.0
ENSG00000271970	3.18	2.13	0.0	4.27	3.27	1.1	0.504425953814793	1.0
ENSG00000147180	162.0	177.0	179.0	160.0	140.0	229.0	0.5044397781540744	1.0
ENSG00000249092	6.01	11.26	8.64	12.12	10.43	8.01	0.5044462014417612	1.0
ENSG00000176532	293.0	346.0	289.0	409.0	217.0	317.0	0.504478851249647	1.0
ENSG00000186807	11.09	41.85	41.88	16.82	31.73	12.89	0.5045197486121418	1.0
ENSG00000137076	7119.29	7969.75	6399.79	6661.71	4802.06	7703.86	0.5045524929791534	1.0
ENSG00000259592	5.33	2.16	4.27	3.17	4.24	8.59	0.5045758655930989	1.0
ENSG00000172977	2248.38	2686.61	1995.94	2260.36	1503.43	2365.22	0.504611842022378	1.0
ENSG00000127241	15.64	17.94	15.49	27.93	10.34	18.07	0.5046806030932874	1.0
ENSG00000128052	7.0	3.0	7.0	3.0	2.0	6.0	0.5046882764302909	1.0
ENSG00000108239	794.12	917.31	749.95	858.48	672.23	867.24	0.5047106850242358	1.0
ENSG00000177981	1568.47	1744.39	1583.37	1614.24	1302.73	1837.24	0.5047427609768099	1.0
ENSG00000225431	1.01	4.42	5.03	3.0	1.0	2.01	0.5048413028103371	1.0
ENSG00000079313	905.77	986.11	809.31	848.91	576.18	961.49	0.5048500152327605	1.0
ENSG00000074842	2537.0	2340.85	2673.53	2665.0	1944.0	2819.84	0.5048851971254518	1.0
ENSG00000253919	3.83	0.0	1.93	3.8	1.84	3.8	0.5049765517072075	1.0
ENSG00000270921	9.02	0.0	0.0	0.0	0.0	3.01	0.5050769677976574	1.0
ENSG00000231940	11.39	13.23	2.24	6.7	3.64	7.31	0.5051700405203708	1.0
ENSG00000253304	2.23	4.04	4.6	2.64	2.6	0.0	0.5052050964175697	1.0
ENSG00000265452	2.0	0.0	3.0	0.0	1.0	1.0	0.5052306433756482	1.0
ENSG00000185627	4516.8	5086.87	4245.5	4795.85	3898.66	4625.66	0.5052485619466364	1.0
ENSG00000115170	963.0	882.0	891.0	958.0	711.0	1022.03	0.5052856698121816	1.0
ENSG00000255992	27.84	21.27	18.41	26.94	16.88	30.25	0.5053132605925609	1.0
ENSG00000259783	10.02	2.17	3.23	2.29	5.16	0.55	0.5053382656357025	1.0
ENSG00000159713	17.0	16.0	19.0	9.0	7.0	24.0	0.505340712953778	1.0
ENSG00000214558	2.83	0.0	5.55	0.0	0.0	20.31	0.5053938401973119	1.0
ENSG00000258458	21.37	34.87	27.38	28.04	28.94	31.68	0.5054788064215843	1.0
ENSG00000259096	1.17	0.0	1.17	2.37	2.35	0.0	0.5055176014421221	1.0
ENSG00000240861	3.01	0.0	2.0	0.55	0.0	1.51	0.5055199852505242	1.0
ENSG00000065911	8344.67	8064.71	8130.72	8623.96	6545.38	8601.41	0.5056192166307669	1.0
ENSG00000239789	939.21	823.03	929.56	1007.69	736.18	916.96	0.5056387244028154	1.0
ENSG00000169683	2155.0	2193.0	1732.0	1919.0	1308.73	2165.26	0.5056758316338656	1.0
ENSG00000189366	777.93	962.36	760.52	704.58	558.98	925.69	0.5057027901448808	1.0
ENSG00000226990	0.0	0.0	3.89	2.0	3.0	2.47	0.5057474493346933	1.0
ENSG00000087365	19934.61	21177.92	18925.93	19399.34	13857.98	20379.23	0.5058086659748328	1.0
ENSG00000084463	6109.41	6796.97	5915.13	6359.42	4892.56	6897.92	0.5058656218354495	1.0
ENSG00000100739	1.0	2.88	2.0	6.0	1.03	3.0	0.5058836116358301	1.0
ENSG00000089053	9737.82	10729.17	9887.12	10192.89	7834.61	11314.28	0.5059032222374337	1.0
ENSG00000125835	9472.82	9833.09	9027.8	8975.81	6464.0	9918.86	0.505911892439423	1.0
ENSG00000160445	3656.0	4133.0	3076.0	3317.0	2296.0	4036.0	0.5059227216694127	1.0
ENSG00000186564	43.69	42.14	53.89	47.0	44.5	54.93	0.5060062333714235	1.0
ENSG00000102057	146.0	161.0	128.0	137.0	97.0	223.0	0.5060215389468742	1.0
ENSG00000266837	7.11	7.13	7.1	8.85	0.0	5.57	0.5060810699367664	1.0
ENSG00000148219	3124.31	3751.18	3141.66	3158.21	2308.54	3431.75	0.5060850084201349	1.0
ENSG00000175745	50.01	64.0	49.96	39.0	50.0	85.73	0.5061793678922665	1.0
ENSG00000236992	15.57	8.95	15.03	12.93	4.46	12.36	0.5061829772095211	1.0
ENSG00000205786	17.9	18.11	15.8	23.17	12.69	21.23	0.5061853430960692	1.0
ENSG00000269051	94.16	93.77	81.59	75.33	58.89	92.82	0.5062333623929421	1.0
ENSG00000180806	170.0	158.0	230.0	210.99	130.0	250.0	0.5062566705537849	1.0
ENSG00000119574	1111.42	874.46	839.88	879.93	573.3	1028.78	0.5062885996733447	1.0
ENSG00000118816	9697.25	10614.31	8873.08	9713.14	7451.36	11028.09	0.5064154032993021	1.0
ENSG00000270433	36.14	48.3	31.7	34.84	26.53	31.5	0.5064649270802994	1.0
ENSG00000131504	15001.0	14293.0	14777.0	14383.0	10055.0	14882.0	0.5065742266502549	1.0
ENSG00000265010	2.0	12.0	1.0	7.0	5.0	9.0	0.5065905067387717	1.0
ENSG00000143374	3110.63	3481.47	2813.37	3004.37	2167.15	3180.67	0.5065923137950854	1.0
ENSG00000227502	2.01	0.0	3.0	1.01	1.0	0.0	0.506604867033057	1.0
ENSG00000257831	8.01	7.95	6.66	9.41	6.32	11.79	0.5066090747607112	1.0
ENSG00000111224	414.81	524.08	340.25	378.08	296.44	418.36	0.5066378929553242	1.0
ENSG00000260647	4.0	9.0	4.0	5.0	1.0	5.0	0.5066422423391742	1.0
ENSG00000180389	53.98	100.7	62.56	69.21	30.29	78.71	0.5066430384861447	1.0
ENSG00000219102	91.68	97.61	91.17	92.5	59.77	84.69	0.5066464156832263	1.0
ENSG00000128268	24.0	19.0	22.0	16.0	24.0	31.0	0.5067183039916698	1.0
ENSG00000266642	219.77	252.64	231.62	262.14	130.24	210.81	0.5068405715434009	1.0
ENSG00000198585	2947.0	3194.0	2863.0	3018.0	2229.0	3518.0	0.5068493456579533	1.0
ENSG00000158560	6.0	10.0	6.0	10.0	7.0	9.0	0.5068617835914294	1.0
ENSG00000237641	14.36	15.84	19.08	7.43	10.64	18.94	0.5068706684046703	1.0
ENSG00000240024	314.98	393.03	321.01	324.63	302.42	389.42	0.5069571584610537	1.0
ENSG00000263919	45.77	36.3	48.97	51.48	35.97	51.83	0.5069719211278221	1.0
ENSG00000214807	16.27	12.54	24.1	12.29	17.49	5.48	0.5070109911893266	1.0
ENSG00000184730	96.18	82.29	82.0	84.2	42.04	95.13	0.5070595715201209	1.0
ENSG00000146731	15484.16	14384.32	15817.23	16340.29	13031.51	15067.75	0.5070982022400822	1.0
ENSG00000134452	4733.0	5102.0	4422.46	4210.0	3311.0	5182.0	0.5072399689757792	1.0
ENSG00000183405	55.09	52.68	63.4	80.01	54.56	46.51	0.5072465264374538	1.0
ENSG00000221968	1061.63	1237.64	997.02	975.62	830.94	1479.93	0.507258739093041	1.0
ENSG00000255856	3.96	1.25	1.28	5.31	1.38	2.75	0.507328318820227	1.0
ENSG00000139613	6915.94	8702.19	6393.42	6508.49	4945.03	8015.31	0.5073384037716235	1.0
ENSG00000126001	2713.54	3093.83	2658.73	2510.96	1854.8	3182.93	0.5073488051200064	1.0
ENSG00000239122	2.0	8.0	6.0	4.0	1.0	5.0	0.5073593212800127	1.0
ENSG00000178971	1095.0	1138.0	848.0	998.0	635.0	1077.0	0.5074072174224764	1.0
ENSG00000008083	7993.0	8045.0	6499.0	8185.0	5357.0	8492.0	0.5074245778420856	1.0
ENSG00000255115	0.0	5.0	0.0	1.0	4.0	4.0	0.5074337400564186	1.0
ENSG00000113441	4747.17	5211.84	4296.12	4075.6	3536.82	4949.64	0.5074554084509649	1.0
ENSG00000089225	0.0	1.0	1.0	3.0	2.0	0.0	0.5074711884809595	1.0
ENSG00000262529	0.0	1.0	1.0	3.0	2.0	0.0	0.5074711884809595	1.0
ENSG00000062582	2592.79	2547.2	2554.85	2581.75	1890.72	3079.47	0.5074843161495994	1.0
ENSG00000163812	2741.0	2842.0	2477.0	2668.0	1871.0	2605.0	0.5074854285955915	1.0
ENSG00000187555	13079.91	13276.83	12181.9	12432.92	9277.95	12495.99	0.5076303425837816	1.0
ENSG00000138101	783.92	844.94	723.83	683.89	475.85	916.76	0.5076895552474961	1.0
ENSG00000152076	460.66	548.15	470.63	358.89	299.09	622.18	0.5077185585047617	1.0
ENSG00000164930	5268.25	6303.83	4859.9	4799.36	4316.79	5109.9	0.5077311707501796	1.0
ENSG00000224126	6.23	0.0	3.6	15.2	2.89	0.0	0.5077605586403859	1.0
ENSG00000124164	13229.0	13041.96	12663.0	12568.0	9000.0	13205.0	0.5077617236547124	1.0
ENSG00000230913	45.89	41.9	52.87	38.88	32.27	43.49	0.507781609624127	1.0
ENSG00000248873	1.18	1.11	1.21	2.52	1.25	2.51	0.5078445405887005	1.0
ENSG00000213609	13.57	11.4	14.21	17.89	11.63	14.71	0.507846835376455	1.0
ENSG00000101216	1936.0	2359.0	1730.0	1799.0	1381.0	2125.0	0.5078716891576178	1.0
ENSG00000188167	232.69	216.04	192.62	253.42	173.69	216.38	0.5078814301960392	1.0
ENSG00000163467	50.0	67.01	54.0	63.0	45.0	69.06	0.5079527616708344	1.0
ENSG00000253953	691.09	782.09	683.9	658.65	577.48	893.42	0.5079540816055499	1.0
ENSG00000255471	18.0	18.0	12.0	15.0	9.0	13.0	0.507962285117484	1.0
ENSG00000123427	437.98	349.25	310.54	424.97	251.55	445.02	0.5079650249169508	1.0
ENSG00000156239	565.95	622.0	492.0	507.0	420.0	518.0	0.5079987342766037	1.0
ENSG00000172058	30.59	30.44	36.99	24.12	17.93	37.22	0.5082525538456827	1.0
ENSG00000249685	10.0	5.0	14.0	6.0	7.0	7.0	0.5082676742293291	1.0
ENSG00000254670	1.0	1.0	1.0	2.0	2.0	2.0	0.5083201613097116	1.0
ENSG00000232496	1.0	1.0	1.0	2.0	2.0	2.0	0.5083201613097116	1.0
ENSG00000148408	11.0	12.31	9.0	8.0	10.0	20.26	0.5084046116822766	1.0
ENSG00000162783	2439.0	2658.0	1877.0	2290.0	2090.0	2360.0	0.5084081484120627	1.0
ENSG00000115145	2396.64	2662.37	2448.13	2221.99	1905.94	2463.48	0.5085011770115797	1.0
ENSG00000100836	8104.26	9671.14	8087.55	7875.62	5721.82	9491.98	0.5085060838873022	1.0
ENSG00000010327	3.06	1.13	3.01	4.0	0.0	9.21	0.5085502477820731	1.0
ENSG00000133678	911.0	1264.57	875.1	860.64	746.48	1016.24	0.5085560518869988	1.0
ENSG00000186187	4911.85	4109.28	4621.0	5295.46	3204.11	5094.25	0.5085890535932522	1.0
ENSG00000112855	3541.88	3436.78	3710.68	3338.69	2460.77	3716.53	0.508678742837697	1.0
ENSG00000198964	1246.0	1755.0	1313.0	1288.0	1065.0	1374.0	0.5086974157283569	1.0
ENSG00000247728	9.38	27.57	12.34	12.09	12.25	11.06	0.5087217540459805	1.0
ENSG00000165182	3.2	0.0	2.06	1.04	1.03	0.0	0.5087337479881342	1.0
ENSG00000164091	5469.08	5278.83	5210.91	5670.68	4016.61	5832.84	0.50877055839575	1.0
ENSG00000245080	33.0	63.0	28.0	41.0	20.0	36.0	0.508774971459626	1.0
ENSG00000213513	57.03	64.61	50.42	55.14	26.8	61.38	0.5088525553452086	1.0
ENSG00000235326	5.0	5.0	7.0	8.0	2.0	12.0	0.5088700462429947	1.0
ENSG00000232775	105.63	87.69	83.4	116.14	77.69	89.97	0.5088841297294288	1.0
ENSG00000196683	4503.0	4634.96	4141.99	4378.99	3078.82	4355.99	0.5089373119520127	1.0
ENSG00000239553	1.0	5.0	4.0	3.0	2.0	1.0	0.5089417384168281	1.0
ENSG00000115520	2254.88	2295.52	2331.89	2056.92	1687.43	2334.93	0.5089633800219683	1.0
ENSG00000174460	3.0	8.38	9.0	2.0	6.0	5.0	0.5089791554569438	1.0
ENSG00000260735	943.08	1130.51	845.71	928.05	639.27	997.5	0.508983415704843	1.0
ENSG00000168439	20519.67	22462.96	19720.39	19984.35	15403.53	20074.56	0.5089943708762579	1.0
ENSG00000114270	255.0	279.0	225.0	184.0	139.0	328.0	0.509028936887135	1.0
ENSG00000238249	9.18	19.44	10.74	6.06	10.07	11.19	0.5090608168880293	1.0
ENSG00000185155	14.16	11.84	13.92	13.53	11.33	20.31	0.5090938743842077	1.0
ENSG00000210151	1135.0	368.0	236.0	284.0	521.0	1336.0	0.5091063663123474	1.0
