id	AA147-1	AA147-2	AA147-3	Day1-1	Day1-2	Day1-3	pval	qval
ENSG00000051341	114.0	44.0	75.0	520.0	650.0	492.0	1.006754825950739e-17	5.659861659250608e-17
ENSG00000168286	164.0	130.0	169.0	447.0	443.0	416.0	1.0079391682912612e-17	5.665094716751714e-17
ENSG00000196338	8.0	14.0	8.0	154.0	88.0	149.0	1.0119236160013309e-17	5.686059101529229e-17
ENSG00000124299	233.0	191.0	253.0	693.0	579.0	690.0	1.0548591331811256e-17	5.925826306988088e-17
ENSG00000204370	278.0	336.0	334.0	823.0	851.0	888.0	1.0608679190207762e-17	5.95808378646828e-17
ENSG00000078098	25.0	20.0	23.0	0.05	0.05	0.05	1.087117643065173e-17	6.103974364215433e-17
ENSG00000033327	411.0	508.0	612.0	280.0	276.0	222.0	1.0898319414965645e-17	6.117677567602042e-17
ENSG00000161970	1372.0	1617.0	1660.0	3817.0	3824.0	3802.0	1.1037560292591425e-17	6.194283271183842e-17
ENSG00000172009	330.0	279.0	336.0	766.0	803.0	803.0	1.1717835664099009e-17	6.574403052614123e-17
ENSG00000005302	558.0	527.0	568.0	441.0	376.0	382.0	1.1725964395587619e-17	6.577312408338266e-17
ENSG00000166840	0.05	0.05	0.05	49.0	32.0	32.0	1.2316191736399833e-17	6.906648349644344e-17
ENSG00000166971	263.0	335.0	338.0	174.0	151.0	123.0	1.2774701116015135e-17	7.161973051670603e-17
ENSG00000148840	497.0	498.0	551.0	1234.0	1409.0	1225.0	1.2801234206654312e-17	7.175048427792924e-17
ENSG00000176148	291.0	289.0	365.0	191.0	163.0	134.0	1.2810091714116212e-17	7.178212626262662e-17
ENSG00000153147	2581.0	2565.0	2722.0	7250.0	6022.0	5902.0	1.3025468532469592e-17	7.297070576462722e-17
ENSG00000116815	81.0	77.0	110.0	27.0	18.0	14.0	1.3164532110150754e-17	7.373127796128795e-17
ENSG00000011376	354.0	356.0	392.0	923.0	866.0	839.0	1.3300869105118727e-17	7.447620192735861e-17
ENSG00000178163	502.0	539.0	577.0	294.0	156.0	187.0	1.3362212773742383e-17	7.480094410190908e-17
ENSG00000164938	815.0	802.0	720.0	495.0	322.0	337.0	1.3409238754929452e-17	7.504539405369608e-17
ENSG00000101152	889.0	799.0	989.0	698.0	599.0	613.0	1.3494314080673808e-17	7.55026131098692e-17
ENSG00000137807	632.0	490.0	616.0	1468.0	1464.0	1437.0	1.353230564619694e-17	7.569622885495945e-17
ENSG00000008324	72.0	83.0	101.0	300.0	308.0	337.0	1.3764540221122611e-17	7.69760211014582e-17
ENSG00000166855	375.0	346.0	413.0	992.0	916.0	869.0	1.3786450734396019e-17	7.707926308770274e-17
ENSG00000188612	921.0	995.0	940.0	2198.0	2260.0	2255.0	1.4077872958631392e-17	7.868890120223505e-17
ENSG00000091592	26.303	35.0	31.0	2.0	3.0	0.05	1.4150573843987767e-17	7.907548729472234e-17
ENSG00000120278	220.0	155.0	177.0	80.0	59.0	65.0	1.4270283621331073e-17	7.972450702147137e-17
ENSG00000131584	737.0	584.0	657.0	469.0	373.0	363.0	1.4303339717374393e-17	7.988921086332555e-17
ENSG00000086848	381.0	400.0	393.0	284.0	257.0	277.0	1.513281869333204e-17	8.450102432281137e-17
ENSG00000254470	444.0	411.0	446.0	327.0	283.0	248.0	1.5253512735921498e-17	8.515369700465593e-17
ENSG00000111875	293.0	310.0	325.0	742.0	803.0	764.0	1.5473018990618366e-17	8.635753131452263e-17
ENSG00000203952	19.0	18.0	21.0	276.0	137.0	167.0	1.6005222491727605e-17	8.930554482462841e-17
ENSG00000197226	1283.0	1265.0	1425.0	1051.0	930.0	810.0	1.6041134201101878e-17	8.948358112631644e-17
ENSG00000175344	6.0	3.0	5.0	91.0	62.0	62.0	1.619706000067e-17	9.033084597828114e-17
ENSG00000144580	559.0	524.0	598.0	1321.0	1357.0	1233.0	1.6572800116548795e-17	9.240328448216464e-17
ENSG00000150527	318.0	380.0	369.0	221.0	212.0	230.0	1.6591623918120473e-17	9.248516330711854e-17
ENSG00000280755	110.0	110.0	138.0	49.0	32.0	36.0	1.6671896367786112e-17	9.290944342416864e-17
ENSG00000127337	147.0	162.0	161.0	511.0	415.0	448.0	1.6722376345506506e-17	9.316752535353624e-17
ENSG00000160991	424.0	289.0	363.0	197.0	169.0	192.0	1.6998619591915947e-17	9.468298903802235e-17
ENSG00000168066	1899.0	1603.0	1890.0	4178.0	4643.0	4150.0	1.7324569166187024e-17	9.647449468148054e-17
ENSG00000148408	23.0	8.0	9.0	193.0	139.0	133.0	1.7663799006047105e-17	9.833904244846404e-17
ENSG00000135622	204.0	216.0	241.0	124.0	88.0	90.0	1.775071573251458e-17	9.879831742826981e-17
ENSG00000149557	207.0	175.0	143.0	1107.0	671.0	760.0	1.7913261804085163e-17	9.967820257367808e-17
ENSG00000160193	76.0	51.0	54.0	248.0	308.0	286.0	1.7968173600742236e-17	9.99588686720903e-17
ENSG00000165458	2298.0	2214.0	2401.0	1765.0	1254.0	1346.0	1.824742263353931e-17	1.0148709646383846e-16
ENSG00000138600	369.0	363.0	391.0	278.0	247.0	268.0	1.8449114782752895e-17	1.0258332123667054e-16
ENSG00000110851	523.0	521.0	571.0	388.0	394.0	314.0	1.8480500285331562e-17	1.0273227360107074e-16
ENSG00000132002	1265.0	1235.0	1326.0	879.0	1024.0	940.0	1.8807660643858422e-17	1.045249421557583e-16
ENSG00000105258	122.0	114.0	117.0	348.0	452.0	411.0	1.9258259029810365e-17	1.0700256452987873e-16
ENSG00000165300	0.05	0.05	0.05	28.0	32.0	37.0	2.0214616106618695e-17	1.1228834852960676e-16
ENSG00000112096	174.0	193.0	164.0	510.0	498.0	469.0	2.029816775037675e-17	1.1272444202725378e-16
ENSG00000112208	127.0	100.0	86.0	386.0	442.0	369.0	2.0525342794586477e-17	1.1395772308835378e-16
ENSG00000110172	330.0	345.0	340.0	814.0	878.0	813.0	2.0600430896229214e-17	1.14346206964241e-16
ENSG00000006747	69.0	184.0	117.0	6.0	13.0	7.0	2.061867708792398e-17	1.1441906552864097e-16
ENSG00000123728	1469.0	1412.0	1703.0	1216.0	1181.0	1076.0	2.0807526864524554e-17	1.1543838203612965e-16
ENSG00000132423	40.0	36.0	29.0	166.0	229.0	225.0	2.1124739708646626e-17	1.17169163134556e-16
ENSG00000169330	60.0	53.0	81.0	15.0	9.0	6.0	2.1152136452275917e-17	1.1729200826278162e-16
ENSG00000037474	784.0	866.0	919.0	2065.0	2100.0	1923.0	2.1798278656841865e-17	1.2084498465503477e-16
ENSG00000108370	47.0	60.0	38.0	5.0	5.0	6.0	2.219710621948156e-17	1.2302547933699266e-16
ENSG00000116199	864.0	846.0	942.0	705.0	580.0	548.0	2.2577612806943874e-17	1.251033755013079e-16
ENSG00000112787	430.0	346.0	452.0	1198.0	1004.0	1095.0	2.290976656669242e-17	1.269123831100336e-16
ENSG00000100146	1.0	0.05	0.05	39.0	33.0	33.0	2.2930317467997644e-17	1.2699474707740852e-16
ENSG00000025796	1625.0	1541.0	1662.0	1348.0	1256.0	1327.0	2.313696163915756e-17	1.2810745335734738e-16
ENSG00000101945	75.0	72.0	72.0	308.0	255.0	253.0	2.3347871010253046e-17	1.2924321859453178e-16
ENSG00000116898	394.0	379.0	407.0	911.0	1026.0	983.0	2.3588698165920442e-17	1.3054399155864887e-16
ENSG00000198498	202.0	207.0	200.0	630.0	545.0	506.0	2.4271652425849127e-17	1.3429032353564011e-16
ENSG00000049130	430.0	309.0	371.0	226.0	206.0	185.0	2.4364202800161046e-17	1.3476901979584132e-16
ENSG00000155115	236.0	244.0	257.0	606.0	696.0	628.0	2.4789786893342113e-17	1.370891778533819e-16
ENSG00000024526	237.0	172.0	171.0	735.0	622.0	588.0	2.5387961876937e-17	1.40362390911408e-16
ENSG00000165185	116.0	97.0	105.0	509.0	338.0	406.0	2.546106003843385e-17	1.4073171127352988e-16
ENSG00000132970	167.0	128.0	140.0	569.0	448.0	436.0	2.55925502957069e-17	1.414235216266474e-16
ENSG00000163848	470.0	512.0	587.0	371.0	287.0	283.0	2.5756557072072093e-17	1.4229463062783563e-16
ENSG00000166681	1931.0	1881.0	2058.0	4284.0	4938.0	4636.0	2.659531100658403e-17	1.46892094677245e-16
ENSG00000168488	1150.0	994.0	1162.0	2468.0	2660.0	2513.0	2.685737546747201e-17	1.483028835116375e-16
ENSG00000183850	59.0	43.0	45.0	287.0	210.0	225.0	2.7711218878243556e-17	1.5297989334785295e-16
ENSG00000129675	46.0	32.0	31.0	192.0	168.0	201.0	2.8096375122485967e-17	1.5506784264316964e-16
ENSG00000104967	1.0	0.05	0.05	36.0	29.0	38.0	2.870195699809627e-17	1.5837102050282895e-16
ENSG00000148824	268.0	226.0	271.0	647.0	652.0	609.0	2.919712611600724e-17	1.6106348489617721e-16
ENSG00000278311	866.0	831.0	888.0	712.0	669.0	665.0	2.924659223631757e-17	1.6129654410290936e-16
ENSG00000124249	2.0	1.0	1.0	54.0	36.0	50.0	2.9296526253721254e-17	1.6152504730790905e-16
ENSG00000115526	163.0	149.0	166.0	413.0	439.0	449.0	2.930248094984845e-17	1.6152504730790905e-16
ENSG00000171303	63.0	40.0	41.0	5.0	6.0	5.0	2.936457933424166e-17	1.6182743634581956e-16
ENSG00000064651	665.0	536.0	607.0	428.0	320.0	361.0	2.9536318420971434e-17	1.62733754377083e-16
ENSG00000102910	722.0	742.0	842.0	563.0	581.0	488.0	2.9683181315635664e-17	1.6350260114875773e-16
ENSG00000070413	1474.0	1292.0	1478.0	1142.0	917.0	1002.0	2.9981037081917187e-17	1.6510257162878346e-16
ENSG00000198380	2288.0	2369.0	2715.0	2026.0	1832.0	1763.0	3.005515426861129e-17	1.6546995132807503e-16
ENSG00000255112	970.0	1066.0	1055.0	760.0	750.0	797.0	3.0780473168821364e-17	1.6942148618316527e-16
ENSG00000150893	1358.0	1098.0	1845.0	758.0	611.0	719.0	3.1027630839993615e-17	1.7073983412492917e-16
ENSG00000105193	952.0	1166.0	1204.0	2840.0	2907.0	2786.0	3.107551726643607e-17	1.7096124676342859e-16
ENSG00000172594	108.0	92.0	125.0	14.0	33.0	25.0	3.1617958760425666e-17	1.739026641445317e-16
ENSG00000131791	855.0	871.0	844.0	693.0	615.0	609.0	3.2128991184805275e-17	1.766699227379044e-16
ENSG00000134815	267.0	249.0	252.0	677.0	782.0	640.0	3.256411337465451e-17	1.7901850961461364e-16
ENSG00000113578	40.0	38.0	46.0	7.0	6.0	6.0	3.270457844567247e-17	1.7974648660242073e-16
ENSG00000139218	2066.0	2213.0	2225.0	1814.0	1549.0	1534.0	3.3054232385622334e-17	1.816235385103276e-16
ENSG00000088930	1167.0	1235.0	1373.0	3476.0	2953.0	2874.0	3.327339060856306e-17	1.8278280725898692e-16
ENSG00000130540	39.0	33.0	35.0	188.0	153.0	165.0	3.404015703163238e-17	1.8694897743570626e-16
ENSG00000163935	100.0	106.0	123.0	331.0	341.0	355.0	3.4825662539025055e-17	1.9121599035862234e-16
ENSG00000152767	1913.0	1579.0	1983.0	1396.0	1155.0	1292.0	3.541235386903138e-17	1.9438955340487456e-16
ENSG00000072415	735.0	777.0	803.0	606.0	535.0	582.0	3.6174505074658074e-17	1.9852447566389585e-16
ENSG00000179331	2.0	4.0	9.0	67.0	86.0	66.0	3.624054041712563e-17	1.9883804485674108e-16
ENSG00000079102	448.0	603.0	810.0	266.0	248.0	268.0	3.642566731313882e-17	1.998047097316429e-16
ENSG00000136270	366.0	279.0	334.0	880.0	1122.0	982.0	3.657457045599549e-17	2.0057225177426533e-16
ENSG00000118785	9574.0	8958.0	8163.0	911.0	2523.0	1730.0	3.6619988956399964e-17	2.0077205427101815e-16
ENSG00000129680	202.0	210.0	222.0	598.0	714.0	550.0	3.771165383080352e-17	2.067064822558171e-16
ENSG00000163235	87.0	103.0	79.0	17.0	22.0	27.0	3.853919795932707e-17	2.1119064659075088e-16
ENSG00000178802	85.0	85.0	108.0	309.0	400.0	339.0	3.8715730852685135e-17	2.121060155344336e-16
ENSG00000100852	1819.0	2151.0	2176.0	1555.0	1340.0	1244.0	3.8764186076346685e-17	2.1231942800199006e-16
ENSG00000156876	128.0	75.0	91.0	435.0	423.0	360.0	3.889692361722607e-17	2.1299425436759396e-16
ENSG00000183833	0.05	4.0	2.0	52.0	45.0	44.0	4.010707749294282e-17	2.1956708984193857e-16
ENSG00000100629	74.0	72.0	70.0	262.0	280.0	241.0	4.024089852490849e-17	2.2024574071421258e-16
ENSG00000127554	144.0	124.0	153.0	389.0	442.0	472.0	4.0635378694203455e-17	2.22350344681529e-16
ENSG00000102908	1060.0	908.0	928.0	699.0	726.0	638.0	4.20388837116827e-17	2.2997379052753325e-16
ENSG00000213965	127.0	140.0	165.0	50.0	40.0	61.0	4.232942359919684e-17	2.3150651717358097e-16
ENSG00000165507	235.0	229.0	252.0	132.0	86.0	117.0	4.365202905037481e-17	2.386816474648216e-16
ENSG00000099910	225.0	235.0	277.0	143.0	140.0	123.0	4.545331160126152e-17	2.4846994969505653e-16
ENSG00000181472	191.0	180.0	191.0	491.0	480.0	454.0	4.5922554392779265e-17	2.509736666704422e-16
ENSG00000198185	122.0	101.0	124.0	446.0	371.0	339.0	4.640943570679476e-17	2.535725329437023e-16
ENSG00000125817	622.0	587.0	694.0	503.0	446.0	458.0	4.666124646429727e-17	2.548860608011858e-16
ENSG00000004864	752.0	692.0	773.0	1890.0	1651.0	1628.0	4.680916929429276e-17	2.5563159976040084e-16
ENSG00000105835	366.0	452.0	459.0	1210.0	1244.0	1066.0	4.715213888307966e-17	2.5744169255318376e-16
ENSG00000110104	162.0	145.0	216.0	537.0	721.0	630.0	4.761471576227113e-17	2.5990377458218683e-16
ENSG00000015532	426.0	362.0	405.0	265.0	272.0	286.0	4.779960934080737e-17	2.6084929668840596e-16
ENSG00000169087	34.0	30.0	30.0	164.0	144.0	144.0	4.894441739501912e-17	2.670314686343975e-16
ENSG00000151917	224.0	271.0	233.0	114.0	95.0	126.0	4.925331318775952e-17	2.6865115689696413e-16
ENSG00000161671	1668.0	1378.0	1719.0	1158.0	1185.0	1204.0	5.016440332045037e-17	2.7355390946854674e-16
ENSG00000101544	337.0	356.0	355.0	1077.0	856.0	884.0	5.234362097737074e-17	2.853678697197619e-16
ENSG00000027697	909.0	848.0	818.0	588.0	388.0	444.0	5.242929366664114e-17	2.8576522574839745e-16
ENSG00000196569	19.0	12.0	12.0	105.0	100.0	93.0	5.250617155507089e-17	2.861144637262056e-16
ENSG00000182742	20.0	20.0	23.0	0.05	0.05	0.05	5.2805399430295037e-17	2.8767485642827967e-16
ENSG00000121440	648.0	514.0	792.0	315.0	174.0	247.0	5.2916726015426894e-17	2.882110836623799e-16
ENSG00000164403	75.0	77.0	89.0	25.075	23.0	27.0	5.313744982260541e-17	2.893427366437045e-16
ENSG00000130733	753.0	693.0	815.0	486.0	508.0	575.0	5.31852087120186e-17	2.8953224338306444e-16
ENSG00000182180	519.0	486.0	552.0	1174.0	1195.0	1191.0	5.323247860914683e-17	2.8971899646337167e-16
ENSG00000144959	141.0	133.0	107.0	44.0	47.0	41.0	5.556611775752128e-17	3.023462462934814e-16
ENSG00000197724	505.0	434.0	539.0	368.0	303.0	330.0	5.569948786921083e-17	3.029981634404222e-16
ENSG00000115946	227.0	220.0	246.0	575.0	672.0	588.0	5.601747421686808e-17	3.04653807818046e-16
ENSG00000109501	516.0	420.0	497.0	324.0	349.0	308.0	5.643160264424006e-17	3.068313927714921e-16
ENSG00000129003	844.0	838.0	936.0	702.0	576.0	632.0	5.775084922469287e-17	3.1392805342354935e-16
ENSG00000223802	15.417	9.75	12.75	86.0	96.667	93.5	5.846826183233673e-17	3.1775054649008487e-16
ENSG00000198924	165.0	168.0	181.0	467.0	458.0	420.0	5.850886474641679e-17	3.178938975171835e-16
ENSG00000106829	840.0	833.0	955.0	654.0	472.0	490.0	5.896213981849909e-17	3.2027878914049564e-16
ENSG00000177108	0.05	1.0	1.0	36.0	82.0	69.0	5.912029536186577e-17	3.210598397209269e-16
ENSG00000162385	167.0	197.0	170.0	499.0	636.0	596.0	5.98252739057658e-17	3.248093770583451e-16
ENSG00000141385	762.0	798.0	840.0	1813.0	1827.0	1737.0	6.073115362428409e-17	3.296475807728629e-16
ENSG00000176018	470.0	516.0	540.0	393.0	339.0	331.0	6.095996500054493e-17	3.308092126923695e-16
ENSG00000165246	12.0	16.0	25.0	179.0	118.0	135.0	6.189764841152148e-17	3.3581615660409575e-16
ENSG00000198483	3.0	2.0	2.0	49.0	47.0	41.0	6.391026770552575e-17	3.4665115349887965e-16
ENSG00000160999	14.0	17.0	15.0	120.0	103.0	160.0	6.399395786883073e-17	3.4702086301741333e-16
ENSG00000106443	507.0	557.0	616.0	1413.0	1349.0	1285.0	6.579294868743532e-17	3.566897196307902e-16
ENSG00000151012	328.0	366.0	374.0	925.0	1237.0	1092.0	6.653751617221692e-17	3.606388246181255e-16
ENSG00000125827	301.0	347.0	432.0	215.0	183.0	166.0	6.803879753997204e-17	3.6868647153873796e-16
ENSG00000163093	80.0	64.0	73.0	21.0	20.0	21.0	6.812498708321528e-17	3.6906402093299683e-16
ENSG00000132849	1069.0	1307.0	1414.0	853.0	857.0	824.0	6.831356867729298e-17	3.699959571574082e-16
ENSG00000108448	182.0	153.0	142.0	61.0	69.0	65.0	6.86213497728089e-17	3.71572886690807e-16
ENSG00000092295	52.0	71.0	71.0	12.0	14.0	5.0	6.87057039515349e-17	3.7193952669693568e-16
ENSG00000083223	493.0	578.0	641.0	362.0	392.0	360.0	6.900285110084625e-17	3.734576685760744e-16
ENSG00000100347	408.0	396.0	404.0	1005.0	1097.0	921.0	6.976571485743364e-17	3.774950193508643e-16
ENSG00000196814	239.0	236.0	262.0	157.0	134.0	146.0	7.196879080390521e-17	3.8932136724639787e-16
ENSG00000163220	237.0	50.0	67.0	0.05	0.05	0.05	7.204576158189731e-17	3.896434254769262e-16
ENSG00000057252	583.0	511.0	487.0	271.0	164.0	137.0	7.216634401392653e-17	3.902011346913177e-16
ENSG00000136731	1924.0	1909.0	1889.0	1615.0	1354.0	1371.0	7.254517973249644e-17	3.921546036483062e-16
ENSG00000064726	1006.0	1129.0	1098.0	843.0	761.0	688.0	7.335571927661838e-17	3.964402076601187e-16
ENSG00000101327	0.05	0.05	0.05	46.0	31.0	29.0	7.396619648880149e-17	3.9964279326287397e-16
ENSG00000188158	54.0	17.0	19.0	711.0	366.0	446.0	7.578690026918818e-17	4.093811603373334e-16
ENSG00000011485	486.0	443.0	543.0	1139.0	1251.0	1229.0	7.67183973456102e-17	4.1431271761294134e-16
ENSG00000259803	2.0	0.05	0.05	38.0	38.0	53.0	7.737397740384373e-17	4.1775218000572505e-16
ENSG00000114279	13.0	13.0	13.0	88.0	88.0	88.0	7.770127351262439e-17	4.1941796115618767e-16
ENSG00000166710	1127.0	1092.0	972.0	750.0	783.0	716.0	7.795545721149418e-17	4.206883850048927e-16
ENSG00000163703	252.0	270.0	351.0	155.0	109.0	138.0	7.990468645442864e-17	4.3110333853141397e-16
ENSG00000102981	4.0	6.0	10.0	69.0	106.0	83.0	8.062575197859155e-17	4.3488865060718934e-16
ENSG00000149328	13.0	6.0	11.0	82.0	113.0	90.0	8.08936847820157e-17	4.362285651118979e-16
ENSG00000154545	1354.0	1125.0	1269.0	968.0	746.0	781.0	8.164132855128261e-17	4.4015410594342885e-16
ENSG00000219438	44.0	52.0	54.0	263.0	191.0	252.0	8.298313378433275e-17	4.472802920112118e-16
ENSG00000156502	219.0	194.0	176.0	525.0	574.0	553.0	8.352930983193715e-17	4.501156225739811e-16
ENSG00000060140	84.0	83.0	82.0	25.0	29.0	28.0	8.357094819211579e-17	4.50231431834429e-16
ENSG00000152782	134.0	136.0	107.0	543.0	408.0	416.0	8.425626155406646e-17	4.53814094227217e-16
ENSG00000100350	131.0	107.0	108.0	377.0	343.0	349.0	8.457094887091638e-17	4.553992757634622e-16
ENSG00000130150	622.0	763.0	792.0	479.0	496.0	457.0	8.488871883530482e-17	4.570002890418109e-16
ENSG00000149273	2446.0	2648.0	2856.0	5935.0	6245.0	6121.0	8.521715988153842e-17	4.586579652872685e-16
ENSG00000174227	522.0	496.0	558.0	371.0	246.0	272.0	8.524645916471114e-17	4.587051825075368e-16
ENSG00000184226	49.0	79.0	123.0	8.0	9.0	8.0	8.713940547577258e-17	4.687781160729634e-16
ENSG00000007062	103.0	75.0	67.0	1093.0	494.0	545.0	8.806213448825789e-17	4.736112601967168e-16
ENSG00000117643	14.0	13.0	15.0	159.0	94.0	115.0	8.808020751678323e-17	4.736112601967168e-16
ENSG00000176422	29.0	41.0	62.0	233.0	250.0	240.0	8.997933311123432e-17	4.837065569008308e-16
ENSG00000146215	0.05	2.0	0.05	49.0	45.0	32.0	9.030662317005832e-17	4.853492323187334e-16
ENSG00000047056	288.0	296.0	309.0	212.0	171.0	171.0	9.331578620947567e-17	5.014012681950356e-16
ENSG00000196154	121.0	95.0	107.0	37.0	34.0	42.0	9.371310965525338e-17	5.034151109293142e-16
ENSG00000135750	287.0	284.0	315.0	177.0	109.0	117.0	9.57970997941803e-17	5.144863708484852e-16
ENSG00000269404	0.05	0.05	0.05	36.0	33.0	59.0	9.595323626852684e-17	5.152010982442982e-16
ENSG00000142541	1965.0	2225.0	2238.0	4985.0	4898.0	5029.0	9.833791006831375e-17	5.27878279196879e-16
ENSG00000077585	150.0	202.0	165.0	72.0	52.0	64.0	9.871158872880696e-17	5.297569340352183e-16
ENSG00000108312	1001.0	947.0	1109.0	2888.0	2289.0	2452.0	9.971250353374344e-17	5.350000759828486e-16
ENSG00000144362	8.0	13.571	13.286	94.75	87.339	81.0	9.979454316302536e-17	5.353117273317638e-16
ENSG00000139144	71.0	28.0	32.0	0.05	0.05	0.05	1.0021762006624182e-16	5.374521611759794e-16
ENSG00000146426	323.0	285.0	425.0	88.0	153.0	87.0	1.0031316543263648e-16	5.37835486545856e-16
ENSG00000016391	11.0	15.0	8.0	131.0	101.0	86.0	1.0240526557572715e-16	5.489207171553789e-16
ENSG00000144063	4.0	7.0	1.0	75.0	55.0	78.0	1.0347646641139616e-16	5.545296390636619e-16
ENSG00000117707	66.0	76.0	113.0	16.0	20.0	17.0	1.0427221849727184e-16	5.586600975206267e-16
ENSG00000145833	916.0	870.0	947.0	3021.0	2168.0	2407.0	1.0517220769326022e-16	5.633469140271539e-16
ENSG00000117411	625.0	556.0	659.0	490.0	428.0	435.0	1.0571783579421863e-16	5.661338309353951e-16
ENSG00000140694	476.0	445.0	459.0	1112.0	1057.0	1018.0	1.0792046075412529e-16	5.777907370561663e-16
ENSG00000125319	55.0	30.0	48.0	209.0	212.0	210.0	1.1289758570436691e-16	6.042927779007156e-16
ENSG00000079462	206.0	200.0	195.0	511.0	521.0	579.0	1.1350713181042305e-16	6.074099316493113e-16
ENSG00000141934	63.0	46.0	88.0	346.0	274.0	307.0	1.1413820455076353e-16	6.106407606166897e-16
ENSG00000084070	307.0	267.0	347.0	197.0	195.0	167.0	1.1460355592288702e-16	6.12983643898697e-16
ENSG00000163069	813.0	843.0	895.0	687.0	550.0	580.0	1.1562520969892383e-16	6.183002060640945e-16
ENSG00000198876	680.0	658.0	688.0	532.0	406.0	412.0	1.1671400763023876e-16	6.239731886394606e-16
ENSG00000169299	853.0	1040.0	1021.0	545.0	673.0	522.0	1.1816098222004315e-16	6.315578736358059e-16
ENSG00000144677	462.0	396.0	384.0	285.0	273.0	267.0	1.2070117727660682e-16	6.449806811574205e-16
ENSG00000051620	552.0	585.0	669.0	447.0	445.0	414.0	1.2402437136861233e-16	6.625801164174946e-16
ENSG00000163710	21.0	8.0	7.0	178.0	121.0	128.0	1.2845223089038394e-16	6.860712245954613e-16
ENSG00000111879	20.0	23.0	33.0	214.0	158.0	138.0	1.3084526671754806e-16	6.986855855046706e-16
ENSG00000166548	156.0	198.0	187.0	54.0	59.0	81.0	1.3412828970325812e-16	7.160451242232941e-16
ENSG00000253729	2883.0	2516.0	2992.0	8602.0	6778.0	6651.0	1.3683284181597425e-16	7.303089362458984e-16
ENSG00000197763	120.75	157.25	154.25	57.25	47.0	32.5	1.3826143313564074e-16	7.37757460907871e-16
ENSG00000149541	276.0	208.0	272.0	138.0	138.0	132.0	1.4127969314937014e-16	7.53682812797559e-16
ENSG00000130699	300.0	261.0	310.0	810.0	730.0	672.0	1.4148284314069665e-16	7.545864190131618e-16
ENSG00000182013	163.0	137.0	182.0	472.0	418.0	449.0	1.4335579769009393e-16	7.6428281094391285e-16
ENSG00000177096	188.0	165.0	210.0	93.0	65.0	86.0	1.433692908881229e-16	7.6428281094391285e-16
ENSG00000150459	831.0	834.0	991.0	2148.0	2470.0	2750.0	1.4378454610266195e-16	7.663136779766722e-16
ENSG00000143545	607.0	522.0	557.0	1329.0	1556.0	1390.0	1.4885584997674147e-16	7.93152522515556e-16
ENSG00000144029	274.0	306.0	304.0	732.0	700.0	730.0	1.4954975988227114e-16	7.966599485313738e-16
ENSG00000156858	238.0	189.0	210.0	104.0	116.0	104.0	1.521720323189491e-16	8.104357498168626e-16
ENSG00000174953	671.0	669.0	824.0	2021.0	1754.0	1682.0	1.5231720308102718e-16	8.110156152613091e-16
ENSG00000170275	2016.0	1913.0	1884.0	1623.0	1542.0	1540.0	1.5794893043328388e-16	8.408015122421617e-16
